"Owner","Property Address","Control Map","Group","Parcel","Special Interest","Parcel ID","Subdivision","Lot","Class","Sale Date"
"OAK TREE PARTNERS LLC","MAIN STREET WEST  317","126G","B","001.00","000","126G B 00100 000","","","Commercial","4/3/2024"
"OAK TREE PARTNERS LLC","MAIN STREET WEST  STE. M  335","126G","B","003.00","000","126G B 00300 000","CHARLES M HAYNES TRU","1","Commercial","7/25/2011"
"OAK TREE PARTNERS LLC","MAIN STREET WEST  359","126G","B","003.00","001","126G B 00300 001","","","Commercial","7/25/2011"
"OAK TREE PARTNERS LLC","NASHVILLE PIKE  1711","136","","029.04","000","136    02904 000","","","Commercial","5/11/2022"
"OAK TREE PARTNERS LLC","DOUGLAS BEND ROAD  210","147","","003.03","000","147    00303 000","","","Commercial","12/15/2021"
"OAK TREE PARTNERS LLC C/O SITEONE LANDSCAPE SUPPLIES","LONG HOLLOW PIKE  1270","125","","019.03","000","125    01903 000","GALLATIN DEV CO PROP","","Commercial","7/25/2011"
"OAKMONT PARTNERSHIP ANN DRAYTON C/O","BLYTHE AVENUE  0","113N","A","004.00","000","113N A 00400 000","","","Commercial","12/30/2005"
"OAKMONT PARTNERSHIP ANN DRAYTON C/O","BLYTHE AVENUE  0","113N","A","006.00","000","113N A 00600 000","","","Commercial","12/30/2005"
"OAKMONT PARTNERSHIP ANN DRAYTON C/O","BLYTHE AVENUE  417","113N","A","007.00","000","113N A 00700 000","","","Commercial","12/30/2005"
"OAKMONT PARTNERSHIP ANN DRAYTON C/O","BLYTHE AVENUE  0","113N","A","018.00","000","113N A 01800 000","","","Commercial","12/30/2005"
"OAKMONT PARTNERSHIP ANN DRAYTPM C/O","BLYTHE AVENUE  0","113N","A","005.00","000","113N A 00500 000","","","Commercial","12/30/2005"
"OB NASHVILLE LLC","SAUNDERSVILLE RD  117","145","","075.00","101","145    07500C101","INDIAN LAKE VILLAGE-","33","Commercial","6/12/2019"
"OB NASHVILLE LLC","SAUNDERSVILLE ROAD  117","145","","075.00","103","145    07500C103","INDIAN LAKE VILLAGE-","33","Commercial","6/12/2019"
"OB NASHVILLE LLC","SAUNDERSVILLE RD  117","145","","075.00","105","145    07500C105","INDIAN LAKE VILLAGE-","33","Commercial","6/12/2019"
"OBEDOS LEOVIGILDO T ETUX VICTORIA A","MEADOWVIEW DRIVE  1180","135D","E","004.00","000","135D E 00400 000","SPRINGBROOK SEC 2 REV","70","Commercial","6/29/2007"
"OBRIEN STEPHEN","HARTSVILLE PIKE  612","113M","E","022.00","000","113M E 02200 000","SCHAMBERGER & ALLEN","LIST","Commercial","4/14/2022"
"OCONNELL ELIZABETH CARTER MARY","BRITTAN STREET","159E","B","014.00","000","159E B 01400 000","","","Commercial","5/28/2020"
"OCTOBER SKY TN LLC","WALTON FERRY ROAD  0","163D","C","003.01","000","163D C 00301 000","","","Commercial","8/23/2016"
"ODGEN IRA PROPERTIES LLC","LOUANN LANE  109","145I","B","008.00","000","145I B 00800 000","COLONIAL ACRES SEC.","0395","Commercial","12/21/2015"
"ODOM PETER C","BOYERS STREET SOUTH  215","126C","L","020.00","000","126C L 02000 000","","","Commercial","12/21/2001"
"ODUM PAUL R JO ANN ODUM TRUSTEES","HANCOCK STREET  327","126O","D","003.01","000","126O D 00301 000","LACKEY PROP PHASE 3","24","Commercial","3/6/2007"
"OGDEN IRA PROPERTIES LLC","MORRIS DRIVE EAST  141","126P","I","029.00","000","126P I 02900 000","GREEN WAVE PARK SEC","8","Commercial","1/14/2016"
"OGDEN IRA PROPERTIES LLC","LAURIE LANE  925","135A","C","043.00","000","135A C 04300 000","LOCK FOUR ESTATES","21","Commercial","1/11/2016"
"OGDEN IRA PROPERTIES LLC","HARRINGTON DRIVE  1432","136F","B","030.00","000","136F B 03000 000","PLANTATION TRACE PH 1","65","Commercial","8/18/2022"
"OHB PROPERTIES LLC","LOUISVILLE HWY  850","142","","011.00","000","142    01100 000","BARDELL","P/02","Commercial","5/29/2025"
"OHI ASSET (TN) WESTMORELAND LLC C/O PROPERTY VALUATION SERVICES","52E HWY NEW  1559","044","","015.04","000","044    01504 000","","","Commercial","9/30/2016"
"OHMAN CHAD","RICHLAND COURT 102 &  104","126D","D","029.00","000","126D D 02900 000","RAMSEY PLACE S/D","IST","Commercial","4/18/2024"
"OHMAN CHAD","JILL STREET","126H","A","001.00","000","126H A 00100 000","HOLLAND HGTS #2","IST","Commercial","3/2/2026"
"OHMAN CHAD","JILL STREET","126H","A","003.00","000","126H A 00300 000","HOLLAND HGTS #2","IST","Commercial","3/2/2026"
"OHMAN CHAD","JILL STREET","126H","A","004.00","000","126H A 00400 000","HOLLAND HGTS #2","0046","Commercial","3/2/2026"
"OHMAN CHAD","JILL STREET","126H","A","005.00","000","126H A 00500 000","HOLLAND HGTS #2","0047","Commercial","3/2/2026"
"OHMAN CHAD","JILL STREET","126H","A","006.00","000","126H A 00600 000","HOLLAND HGTS #2","IST","Commercial","3/2/2026"
"OHMAN CHAD","JILL STREET","126H","A","007.00","000","126H A 00700 000","HOLLAND HGTS #2","IST","Commercial","3/2/2026"
"OHMAN CHAD","JILL STREET","126H","A","008.00","000","126H A 00800 000","HOLLAND HGTS #2","IST","Commercial","3/2/2026"
"OHNING JOEL BRIAN ETUX TARA RAE","WALTON FERRY ROAD  135","163D","D","003.00","000","163D D 00300 000","","","Commercial","9/10/2025"
"OLD HICKORY CREDIT UNION","KIRBY DRIVE  103","019","","026.01","000","019    02601 000","WALTERS SUB","1","Commercial","7/2/2014"
"OLD HICKORY CREDIT UNION","EAST MAIN STREET  543","159E","A","001.02","000","159E A 00102 000","BLUEGRASS COUNTRY CLUB LT 5","5","Commercial","9/27/2000"
"OLD HICKORY HOCKEY LLC c/o JAMIE MCMURRY TR C/O","NASHVILLE PIKE  2375","146","","040.01","000","146    04001 000","AVONDALE FARMS RESUB","2","Commercial","4/14/2020"
"OLDHAM JAMES","SMALL STREET  502","113J","G","019.00","000","113J G 01900 000","CLEARVIEW HTS. NO. 1","7-11","Commercial","6/3/2008"
"OLDHAM JAMES","BLAKEMORE AVENUE NORTH  398","113O","H","017.00","000","113O H 01700 000","VERTRESS TERRACE","45-46","Commercial","4/25/2016"
"OLDHAM JAMES","BLAKEMORE AVENUE NORTH  400","113O","H","018.00","000","113O H 01800 000","VERTRESS TERRACE","47-48","Commercial","4/25/2016"
"OLDHAM JAMES","DOROTHY JORDAN AVENUE  227","126B","D","020.00","000","126B D 02000 000","","","Commercial","12/23/2024"
"OLDHAM JAMES ALEXANDER TR OLDHAM MAE MARGARET TR","CHURCH STREET  433","126B","C","005.00","000","126B C 00500 000","","","Commercial","12/9/2021"
"OLDHAM JAMES ALEXANDER TR OLDHAM MAE MARGARET TR","BROADWAY WEST  161","126C","B","005.00","000","126C B 00500 000","TOWN CREEK RE DEV.-U","IST","Commercial","12/9/2021"
"OLDHAM JAMES OLDHAM MAE TRS","BLYTHE AVENUE  614","113J","C","018.00","000","113J C 01800 000","","","Commercial","3/26/2008"
"OLDHAM JAMES OLDHAM MAE TRS","BLYTHE AVENUE  620","113J","C","019.01","000","113J C 01901 000","","","Commercial","3/26/2008"
"OLDHAM JAMES OLDHAM MAE TRS","BLYTHE AVENUE  642","113J","C","020.00","000","113J C 02000 000","","","Commercial","3/26/2008"
"OLDHAM JAMES OLDHAM MAE TRS","BLYTHE AVE  709","113K","A","010.00","000","113K A 01000 000","","","Commercial","3/26/2008"
"OLDHAM JAMES OLDHAM MAE TRS","BLAKEMORE AVENUE NORTH  402","113O","H","019.00","000","113O H 01900 000","VERTRESS TERRACE","IST","Commercial","3/26/2008"
"OLDHAM JAMES OLDHAM MAE TRS","BLAKEMORE AVENUE NORTH  404","113O","H","020.00","000","113O H 02000 000","VERTREES TERRACE","IST","Commercial","3/26/2008"
"OLDHAM JAMES OLDHAM MAE TRS","BLAKEMORE AVENUE NORTH  397","113O","J","007.00","000","113O J 00700 000","VERTRESS TERRACE","IST","Commercial","3/26/2008"
"OLIPHANT CHRISTOPHER S OLIPHANT JULIE L ETUX","WALTON FERRY ROAD  127","160M","C","008.00","000","160M C 00800 000","","","Commercial","7/9/2021"
"OLIVE BRANCH-PORTLAND LLC","WEST KNIGHT STREET  0","033P","A","013.00","000","033P A 01300 000","","","Commercial","9/9/2021"
"OLIVE BRANCH-PORTLAND LLC","SOUTH BROADWAY  403","033P","A","013.00","001","033P A 01300 001","","","Commercial","9/9/2021"
"OLIVE BRANCH-PORTLAND LLC","WEST KNIGHT STREET 110A  0","033P","A","013.00","003","033P A 01300 003","","","Commercial","9/9/2021"
"OLIVE BRANCH-PORTLAND LLC","WEST KNIGHT STREET","033P","A","013.00","004","033P A 01300 004","","","Commercial","9/9/2021"
"OLIVE BRANCH-PORTLAND LLC","KNIGHT STREET","033P","A","014.00","000","033P A 01400 000","","","Commercial","9/9/2021"
"OLYMPUS BORROWER 1 LLC","AUGUSTA COURT  107","163L","D","044.00","000","163L D 04400 000","GATES OF THE PENINSULA PH 3 SEC 5","48","Commercial","11/30/2021"
"OLYMPUS BORROWER LLC","MANSKER DRIVE  1016","120K","A","025.00","000","120K A 02500 000","NORTH POINTE PHASE I","44","Commercial","12/16/2021"
"OLYMPUS OIKOS LLC LLC","BUSINESS PARK CIRCLE  3012","143J","F","004.01","000","143J F 00401 000","NORTHCREEK BUSINESS PARK SEC 12 RES 2","2","Commercial","10/8/2024"
"OM SAI 3/INC","MAIN STREET WEST  221","126C","H","004.00","000","126C H 00400 000","KING & QUEEN SUB","2","Commercial","8/12/2020"
"OM SHREE DURGA LLC","52E HWY  1820","032","","059.00","000","032    05900 000","PARSLEYS 66","","Commercial","10/22/2024"
"OM VINAYAK 105 LLC","GWEN AVENUE","126A","A","007.00","000","126A A 00700 000","MEADOWBROOK ADD 2","60","Commercial","8/27/2025"
"OM VINAYAK 105 LLC","ELECTRA STREET NORTH","126A","B","001.00","000","126A B 00100 000","MEADOWBROOK NO. 2","0012","Commercial","5/3/2024"
"OM VINAYAK 105 LLC","ELECTRA STREET NORTH","126A","B","002.00","000","126A B 00200 000","MEADOWBROOK NO. 2","0013","Commercial","5/3/2024"
"OM VINAYAK 105 LLC","ELECTRA STREET NORTH","126A","B","003.00","000","126A B 00300 000","MEADOWBROOK NO. 2","0014","Commercial","5/3/2024"
"OMC PROPERTIES LLC","BAYVIEW DRIVE  1118","157J","A","035.00","000","157J A 03500 000","SUNSET BAY RESORT","93","Commercial","6/12/2025"
"OMC PROPERTIES LLC","BOSTRING DRIVE  119","160D","F","010.00","000","160D F 01000 000","TOWN AND COUNTRY EST","0124","Commercial","6/12/2025"
"OMC PROPERTIES LLC","BOSTRING DRIVE  106","160D","F","020.00","000","160D F 02000 000","TOWN AND COUNTRY EST","0010","Commercial","6/12/2025"
"OMC PROPERTIES LLC","BOSTRING DRIVE  104","160D","F","021.00","000","160D F 02100 000","TOWN AND COUNTRY EST","0011","Commercial","6/12/2025"
"OMC PROPERTIES LLC","WINDING WAY DRIVE  108","160E","A","012.00","000","160E A 01200 000","BROOKLAWN TERRACE SE","0107","Commercial","6/12/2025"
"OOM PROPERTY MANAGEMENT","SANDERS FERRY ROAD  240","164I","C","023.01","000","164I C 02301 000","WALNUT HILLS ESTATES SEC 1","PO308","Commercial","4/23/2009"
"OPENDOOR PROPERTY TRUST I","COLLEGE STREET  844","034A","A","004.00","000","034A A 00400 000","HWY 52W SUBD","3","Commercial","3/30/2026"
"OPENDOOR PROPERTY TRUST I","DOUBLE TREE LANE  1040","090J","A","017.00","000","090J A 01700 000","SHILOH","17","Commercial","5/20/2026"
"OPENDOOR PROPERTY TRUST I","LANGWOOD DRIVE  1208","135E","E","019.01","000","135E E 01901 000","SPRINGBROOK SEC 3 RES98-99+101-107","8","Commercial","6/12/2026"
"OPENDOOR PROPERTY TRUST I","COUNTRY HILLS DRIVE  101","137P","B","026.00","000","137P B 02600 000","COUNTRY HILLS SEC 1","1","Commercial","4/30/2026"
"OPENDOOR PROPERTY TRUST I","COLE COURT  100","159I","B","030.00","000","159I B 03000 000","OAKVALE SEC 3C","199","Commercial","2/18/2021"
"OREILLY AUTOMOTIVE INC THOMSON REUTERS PTS C/O","WATER AVENUE SOUTH  1209","135D","F","002.00","000","135D F 00200 000","CROSSINGS SEC 3 RES 2+3","2","Commercial","3/30/2006"
"OREILLY AUTOMOTIVE STORES INC","BROADWAY EAST  447","113M","A","018.00","000","113M A 01800 000","31E COMMERCIAL TRACT","1","Commercial","7/18/2018"
"ORGAIN RICHARD TAYLOR F WILLIAM","INDIAN LAKE ROAD  131","159O","D","002.00","000","159O D 00200 000","MAPLE ROW BOULEVARD","2","Commercial","1/3/2020"
"ORICA USA INC","RADER ROAD  1200","118","","143.01","000","118    14301 000","","","Commercial","3/30/1998"
"OSBORNE MARK D","COMMONS DRIVE  600","126J","C","001.00","000","126J C 00100 000","COMMONS-SOUTHWEST DE","1A-P/O1","Commercial","12/11/2020"
"OSHKOSH AAP LLC","VILLAGE GREEN CROSS  1009","126I","A","020.00","000","126I A 02000 000","VILLAGE GREEN CROSSI","1","Commercial","3/9/2021"
"OSPREY HOLDINGS LLC","INDIAN LAKE BLVD  242","145","","087.00","000","145    08700 000","INDIAN LAKE VILLAGE-","37","Commercial","11/7/2014"
"OUM SOLYDA","STADIUM DRIVE  130","163D","A","002.00","000","163D A 00200 000","PATE","54-56","Commercial","8/23/2018"
"OUTPOST ARMORY 4 LLC","WEST MAIN STREET  600","160N","C","027.01","000","160N C 02701 000","CORONADO CENTER SEC","2","Commercial","10/6/2023"
"OVERGROUND RAILROAD LLC C/O O W MANAGEMENT LLC","WINDSOR DRIVE  1267","157D","A","009.00","000","157D A 00900 000","WINSTON PLACE SEC 2","48","Commercial","12/1/2022"
"OVERLOOK APARTMENTS LP","HANCOCK STREET  311","126O","D","002.00","000","126O D 00200 000","SOUTHWEST DEVELOPMEN","7","Commercial","12/12/2016"
"OVIEDO PROPERTIES LLC","RIDGECREST DRIVE  113","144P","A","007.00","000","144P A 00700 000","RIDGECREST ESTATES","0046","Commercial","8/27/2021"
"OWEN DAVID","INDIAN LAKE ROAD  251","164J","F","004.00","000","164J F 00400 000","C W SHACKLEFORD","1","Commercial","7/7/2025"
"OWEN ERNEST CARLTON JR OWEN DEBBIE L ETUX","IRIS DRIVE  102","160E","A","017.00","000","160E A 01700 000","BROOKLAWN TERRACE SE","0102","Commercial","9/29/1995"
"OWEN JAMES D","STOP THIRTY ROAD  2216","145","","020.05","000","145    02005 000","","","Commercial","6/18/2015"
"OWEN JAMES DAVID","PILOT VIEW  1571","146","","033.00","000","146    03300 000","BRANHAM CORNER","5","Commercial","9/14/2012"
"OWEN JAMES DAVID","NASHVILLE PIKE  2054","146","","033.05","000","146    03305 000","BRANHAM CORNER","1","Commercial","10/19/1995"
"OWENS WILLIAM & LARRY J KEEN","HAZE HYDE HOLLOW ROAD  135","064","","044.00","001","064    04400 001","","","Commercial","12/23/2022"
"OX PROPERTIES LLC","OLD SHACKLE ISLAND RD  157","160M","B","031.00","000","160M B 03100 000","","","Commercial","4/30/2025"
"P & J PROPERTIES","NEW SHACKLE ISLAND RD  101","160N","C","039.00","000","160N C 03900 000","P & J PROP SUB-H'VIL","1-6","Commercial","12/2/1992"
"P & M INVESTMENT COMPANY LLC","NASHVILLE PIKE  1152","125M","A","019.00","000","125M A 01900 000","HOME DEPOT","2","Commercial","11/21/2022"
"P&D INVESTMENT LLC","WEST MAIN STREET  891","160O","C","012.00","000","160O C 01200 000","","","Commercial","8/30/2019"
"P&D INVESTMENT LLC","WEST MAIN STREET  891","160O","C","013.00","000","160O C 01300 000","","","Commercial","8/30/2019"
"P&D INVESTMENT LLC","LAUDERDALE COURT  115","160O","C","016.00","000","160O C 01600 000","","","Commercial","8/30/2019"
"P&D INVESTMENT LLC","LAUDERDALE COURT  0","160O","C","017.00","000","160O C 01700 000","","","Commercial","8/30/2019"
"P&F PROPERTIES INC","ROCKLAND ROAD  230","163C","A","010.00","000","163C A 01000 000","JOHN SCHAFFER","1","Commercial","1/3/2025"
"PADEN LLC","NORTH BROADWAY  818","019","","012.03","000","019    01203 000","CONSTANCE DECARL PRO","1","Commercial","2/28/2019"
"PADEN LLC","NORTH BROADWAY  0","019","","012.06","000","019    01206 000","","","Commercial","2/28/2019"
"PADEN LLC","NORTH BROADWAY  818","019","","012.09","000","019    01209 000","","","Commercial","2/28/2019"
"PADRE PIO PROPERTIES LLC","109N HWY OLD  1234","104","","052.00","000","104    05200 000","R. B. MYERS ETAL","0010","Commercial","2/13/2020"
"PADRE PIO PROPERTIES LLC","MORRISON STREET  257","126F","E","014.00","000","126F E 01400 000","","","Commercial","2/13/2020"
"PADRE PIO PROPERTIES LLC","SCHELL STREET WEST  307","126F","F","014.00","000","126F F 01400 000","WEST SCHELL ADD","07-8","Commercial","2/13/2020"
"PAGODA 4 LLC","PLUMLEE DRIVE  138","163D","G","015.02","000","163D G 01502 000","BARNES ESTATES","5","Commercial","9/21/2022"
"PAISAN PROPERTIES LLC","WESSINGTON PLACE  115","159A","K","006.00","000","159A K 00600 000","COLONIAL ACRES SEC 3","259","Commercial","9/19/2022"
"PAISAN PROPERTIES LLC","CRESTMONT DRIVE  203","160F","E","019.00","000","160F E 01900 000","ROLLING ACRES SEC. 5","0182","Commercial","9/19/2022"
"PAISAN PROPERTIES LLC","WALTON VILLAGE DRIVE  127","163D","E","067.00","000","163D E 06700 000","VILLAGES OF WALTON S","134-134","Commercial","5/19/2021"
"PAISAN PROPERTIES LLC","SHADYDALE LANE  117","169A","B","013.00","000","169A B 01300 000","PENINSULA PARK","20","Commercial","9/19/2022"
"PAJDAK PREDRAG","SMITH STREET  313","126D","A","018.00","000","126D A 01800 000","","","Commercial","9/1/2016"
"PAJDAK PREDRAG","PARDUE AVENUE  215","126D","B","006.00","000","126D B 00600 000","","","Commercial","2/10/2012"
"PALADIN PROPERTIES LLC","WATERFORD WAY  126","146O","E","003.00","000","146O E 00300 000","RIVER CHASE","538","Commercial","11/25/2020"
"PALADIN PROPERTIES LLC","FAIRWAYS DRIVE  145","159C","A","009.00","000","159C A 00900 000","SCOTTISH HIGHLANDS SEC 3","120","Commercial","8/20/2018"
"PALAZZO BEVERLY B JOSEPH GREGORY BURGESS","WATER AVENUE SOUTH  1414","135","","027.05","000","135    02705 000","","","Commercial","1/4/2016"
"PALOMINO SALVADOR ZARAGOZ","LOUISVILLE HWY  1351","121","","081.01","000","121    08101 000","VALLEY VIEW 1","","Commercial","12/27/2018"
"PAPPAS ESTATES LLC","HUBERT DRIVE","113G","D","011.00","000","113G D 01100 000","CLEARVIEW HGTS NO. 7","27","Commercial","9/19/2022"
"PAPPAS ESTATES LLC","SCOTT DRIVE  758","113G","D","015.00","000","113G D 01500 000","CLEARVIEW HGTS NO. 7","23","Commercial","9/19/2022"
"PARDUE JASON ETUX ROXANNE","ODOMS BEND ROAD  244","149","","006.03","000","149    00603 000","","","Commercial","12/22/2023"
"PARIKH AJAYKUMAR C PATEL RAMIL V ETUX","31W HWY  6110","001","","002.00","000","001    00200 000","","","Commercial","12/9/2016"
"PARK & TUCKER & HOLLEMAN PARTNERSHIP","BROADWAY EAST  1412","112H","A","029.00","000","112H A 02900 000","GALLATIN MALL CONSOLDATION 26-27","1","Commercial","2/10/2025"
"PARK PLACE RETIREMENT INV GREYSTONE SER FARES C/O","EXECUTIVE PARK DRIVE  31","163C","F","002.05","000","163C F 00205 000","IMPERIAL SQUARE SEC 16","1","Commercial","3/7/2003"
"PARKER BRENTON M PARKER CAROLYN ETUX","CONNIE DRIVE  103","163L","F","002.00","000","163L F 00200 000","HICKORY VILLAGE SEC 1","2","Commercial","7/19/2022"
"PARKER GENERAL PARTNERSHIP","GARLAND COURT  109","075O","A","010.00","000","075O A 01000 000","BROWN ESTATES SEC 2","10","Commercial","6/16/2023"
"PARKER GENERAL PARTNERSHIP","MONROE COURT  1307","114J","D","026.00","000","114J D 02600 000","CAMBRIDGE FARMS PH 6","537","Commercial","6/16/2023"
"PARKER GENERAL PARTNERSHIP","LYNN DRIVE  104","169P","C","025.00","000","169P C 02500 000","CURTISWOOD SEC 1","10","Commercial","6/16/2023"
"PARKER RAY S ETUX ETHEL M","52E HWY OLD  451","031","","053.02","000","031    05302 000","","","Commercial","5/28/2004"
"PARKS ERIC BRENT TR ERIC BRENT & AMY LYNN PARKS LIVING TRUST","OLD SHACKLE ISLAND RD  0","159I","D","002.01","000","159I D 00201 000","NOKES HEIGHTS ADDN #2","2","Commercial","12/9/2024"
"PARKSIDE WATERFORD LLC","LAKESIDE PARK DRIVE  0","163E","B","003.02","000","163E B 00302 000","","","Commercial","12/16/2016"
"PARKVIEW GALLATIN LLC ATTN: PHILIP R PETERS","NASHVILLE PIKE  1305","136","","041.00","000","136    04100 000","LOWES HOME CENTERS I","6","Commercial","1/14/2022"
"PARSONS JONATHAN A PARSONS JOSIE A ETUX","WATER AVENUE SOUTH  425","126F","C","002.00","000","126F C 00200 000","","","Commercial","6/14/2017"
"PARSONS RAND ETUX CAROL ANN","JOSLIN AVENUE  526","126O","C","022.00","000","126O C 02200 000","HALEWOOD EST SEC 5","51","Commercial","7/3/1989"
"PARSONS TC ETUX SHEELAH AT&T NETWORK REAL ESTATE RE: 10061760 C/","TYREE SPRINGS ROAD  3388","100","","015.04","001","100    01504 001","","","Commercial",""
"PARTHENON INVESTMENT PARTNERS LLC","CARRIAGE HOUSE LANE  438","146G","A","001.00","000","146G A 00100 000","","384","Commercial","9/8/2015"
"PARTHENON INVESTMENT PARTNERS LLC","INNSBROOKE AVENUE  957","146H","B","012.00","000","146H B 01200 000","MILLSTONE","12","Commercial","9/28/2015"
"PARTHENON INVESTMENT PARTNERS LLC","SANDPIPER CIRCLE  110","170K","C","002.00","000","170K C 00200 000","WINDSTAR BAY SEC 5A","61","Commercial","12/23/2014"
"PARTNER REAL ESTATE GROUP","HANCOCK STREET  355","126O","D","004.04","001","126O D 00404C001","LINCOLN CONDOMINIUMS","1-20","Commercial","12/19/2024"
"PARTNER REAL ESTATE GROUP","HANCOCK STREET  355","126O","D","004.04","002","126O D 00404C002","LINCOLN CONDOMINIUMS","2-20","Commercial","7/13/2022"
"PARTNER REAL ESTATE GROUP","INDIAN LAKE BLVD  131","159J","A","030.00","001","159J A 03000C001","ABGK CONDO-INDIAN LA","100-6","Commercial","1/12/2022"
"PARTNERS FOR GYMNASTICS LLC","HANCOCK STREET  301","126O","D","001.00","000","126O D 00100 000","SOUTHWEST DEV PR REP","6A","Commercial","3/24/2008"
"PATEL 1 LLC","EASTLAND STREET WEST  661","113O","N","008.00","000","113O N 00800 000","MARY ALICE HARPER PR","2","Commercial","6/8/2020"
"PATEL 2 LLC","WESTLAND AVENUE SOUTH  948","126M","A","003.00","000","126M A 00300 000","DRIVERS S/D","4","Commercial","4/3/2023"
"PATEL 2 LLC","WESTLAND AVENUE SOUTH  944","126M","A","004.00","000","126M A 00400 000","DRIVERS ADD","5","Commercial","4/3/2023"
